name,city,state,original_type,detected_type,estimated_acres,verification_priority,skip_reason,verified_acres,confidence,source,status,notes
CENTRAL ACADEMY OF OHIO,TOLEDO,OH,Educational Institution,educational,0.0,HIGH,,,,,,
IMAGINE ME MINISTRIES INC,REISTERSTOWN,MD,Youth Development,other_nonprofit,0.0,HIGH,,,,,,
PIONEER HOUSING PROJECT III,COLORADO SPGS,CO,Housing/Residential,housing,0.0,HIGH,,,,,,
ARIZONA SOCCER ACADEMY,GLENDALE,AZ,Recreation/Camp,camp_ranch,0.0,HIGH,,,,,,
ZION MISSION CHURCH OF CHRIST INC,SAINT ALBANS,NY,Religious Institution,religious,0.0,CRITICAL,,,,,,
COMMISSION ON COLLEGIATEINTERPRETER EDUCATION,WEST JORDAN,UT,Educational Institution,educational,0.0,HIGH,,,,,,
TORAH IMAGES INC,BROOKLYN,NY,Religious Institution,religious,0.0,HIGH,,,,,,
PLATINUM MINDS INC,CHESTER,NJ,Youth Development,other_nonprofit,0.0,HIGH,,,,,,
ECOSUN PRAIRIE FARMS INC,BROOKINGS,SD,Agriculture/Farm,arts_culture,0.0,MEDIUM,,,,,,
THE WILLIAMS SCHOOL INC,MISSOURI CITY,TX,Educational Institution,educational,0.0,HIGH,,,,,,
SOCCER ACADEMY OF THE AMERICASMIAMI INC,MIAMI,FL,Recreation/Camp,camp_ranch,0.0,HIGH,,,,,,
CHARLES GRAHAM MINISTRIESINTERNATIONAL,DERMOTT,AR,Religious Institution,religious,0.0,HIGH,,,,,,
BERGER ACTION FUND INC,WASHINGTON,DC,Environmental/Conservation,other_nonprofit,0.0,HIGH,,,,,,
JOURNEY LEARNING CENTER LLC,GRAPEVINE,TX,Educational Institution,educational,0.0,HIGH,,,,,,
WEEKEND MISSIONS INC,TEMPE,AZ,Religious Institution,religious,0.0,MEDIUM,,,,,,
JEWISH COMMUNITY CENTER OF GREATER MONMOUTH COUNTY,DEAL,NJ,Recreation/Camp,camp_ranch,0.0,HIGH,,,,,,
GREEN HILL INC,WEST ORANGE,NJ,Human Services,other_nonprofit,0.0,HIGH,,,,,,
BOY SCOUTS OF AMERICA,IRVING,TX,Youth Development,camp_ranch,0.0,HIGH,,,,,,
NEWARK BOYS CHORUS SCHOOL,NEWARK,NJ,Educational Institution,educational,0.0,HIGH,,,,,,
THE ARCHITECTS HOUSING COMPANY I,COLLINGSWOOD,NJ,Housing/Residential,housing,0.0,HIGH,,,,,,
ASSOCIATION OF BLACK WOMEN LAWYERS OF NEW JERSEY,TRENTON,NJ,Religious Institution,religious,0.0,HIGH,,,,,,
MEADOWOOD CORPORATION,WORCESTER,PA,Human Services,other_nonprofit,0.0,HIGH,,,,,,
ROXBURY SOCCER CLUB INC,SUCCASUNNA,NJ,Recreation/Camp,camp_ranch,0.0,CRITICAL,,,,,,
SERV CENTERS HOUSING CORPORATION INC,EWING,NJ,Housing/Residential,housing,0.0,MEDIUM,,,,,,
NORTH GREENBUSH COMMUNITY RESIDENTIAL PROJECT INC,TROY,NY,Human Services,other_nonprofit,0.0,HIGH,,,,,,
COMMUNITY ACTION FOR HUMAN SERVICES INC,BRONX,NY,Human Services,other_nonprofit,0.0,HIGH,,,,,,
PITCHER HILL HOUSING DEVELOPMENT FUND CO INC,SYRACUSE,NY,Housing/Residential,housing,0.0,MEDIUM,,,,,,
VILLAGE APARTMENTS OF CHERRY HILL NJ INC,CAMDEN,NJ,Housing/Residential,housing,0.0,HIGH,,,,,,
P&R SCHENCK ASSOCIATES IN EVANGELISM INC,ALEXANDRIA,VA,Religious Institution,religious,0.0,HIGH,,,,,,
CHURCHPEOPLE HOUSING MANAGEMENT SERVICES INC,CORNING,NY,Housing/Residential,housing,0.0,MEDIUM,,,,,,
BOXFORD FRIENDSHIP FOUNDATION INC,BOXFORD,MA,Housing/Residential,housing,0.0,MEDIUM,,,,,,
UNION BAPTIST COMMUNITY HOUSING CO,WILMINGTON,DE,Housing/Residential,housing,0.0,HIGH,,,,,,
SANDWICH SENIOR HOUSING COMMITTEE,BEDFORD,NH,Housing/Residential,housing,0.0,HIGH,,,,,,
FIRST SHARED HOUSING CORP,PHILADELPHIA,PA,Housing/Residential,housing,0.0,HIGH,,,,,,
GILMAN HOUSING CORPORATION,ST JOHNSBURY,VT,Housing/Residential,housing,0.0,HIGH,,,,,,
RESIDENTIAL ALTERNATIVES ATLANTIC INC,EGG HBR TWP,NJ,Housing/Residential,housing,0.0,HIGH,,,,,,
CROTCHED MOUNTAIN REHABILITATION CENTER INC,MANCHESTER,NH,Other Nonprofit,healthcare,0.0,HIGH,,,,,,
ITALIAN AMERICAN MEMORIAL ASSOCIATION OF LONG BRANCH NJ,LONG BRANCH,NJ,Other Nonprofit,camp_ranch,0.0,HIGH,,,,,,
COLLINS NON-PROFIT APARTMENTS INC,WARREN,MI,Housing/Residential,housing,0.0,HIGH,,,,,,
GERRARD BERMAN DAY SCHOOL SOLOMON SCHECHTER OF NORTH JERSEY A NJ NON,FAIR LAWN,NJ,Educational Institution,educational,0.0,HIGH,,,,,,
ENON-TOLAND GERMANTOWN DEVELOPMENT CORPORATION,PHILADELPHIA,PA,Housing/Residential,housing,0.0,HIGH,,,,,,
JEWISH LEARNING EXPERIENCE OF BERGEN COUNTY INC,TEANECK,NJ,Religious Institution,religious,0.0,HIGH,,,,,,
CARNEGIE LAKE ROWING ASSOCIATION,PRINCETON,NJ,Recreation/Camp,camp_ranch,0.0,HIGH,,,,,,
HOGANSBURG HOUSING DEVELOPMENT FUND COMPANY INC,ROOSEVELTOWN,NY,Housing/Residential,housing,0.0,MEDIUM,,,,,,
MORNINGSTAR SENIOR LIVING INC,NAZARETH,PA,Human Services,other_nonprofit,0.0,HIGH,,,,,,
SUSSEX RETIREMENT ASSOCIATES INC,NEWTON,NJ,Housing/Residential,housing,0.0,HIGH,,,,,,
ELDERLY HOUSING DEVELOPMENT CORP OF OLD SAYBROOK,OLD SAYBROOK,CT,Housing/Residential,housing,0.0,HIGH,,,,,,
CHRISTIAN CENTER HOUSING CORPORATION,PITTSFIELD,MA,Housing/Residential,housing,0.0,HIGH,,,,,,
RIDGEFIELD PARK SENIOR CITIZEN HOUSING ASSOC,RIDGEFIELD PARK,NJ,Housing/Residential,housing,0.0,MEDIUM,,,,,,
JEFFERSON EAST INC,NORRISTOWN,PA,Housing/Residential,housing,0.0,HIGH,,,,,,
IDEAL SENIOR LIVING CENTER HOUSING CORPORATION,ENDICOTT,NY,Human Services,other_nonprofit,0.0,HIGH,,,,,,
GETHSEMANE MANOR HOUSING DEVELOPMENT FUND COMPANY INC,BUFFALO,NY,Housing/Residential,housing,0.0,HIGH,,,,,,
GIRLS SOFTBALL LEAGUE OF BERKELEY TOWNSHIP NEW JERSEY,BAYVILLE,NJ,Recreation/Camp,camp_ranch,0.0,HIGH,,,,,,
CAMBRIDGE AFFORDABLE HOUSING CORPORATION,CAMBRIDGE,MA,Housing/Residential,housing,0.0,HIGH,,,,,,
512 LEMOYNE AVENUE HOUSING DEVELOPMENT FUND CO INC,SYRACUSE,NY,Housing/Residential,housing,0.0,CRITICAL,,,,,,
77 MAGAZINE HOUSE INC,CAMBRIDGE,MA,Housing/Residential,housing,0.0,HIGH,,,,,,
MENTAL HEALTH PROGRAMS INC VII,NEWTON,MA,Youth Development,other_nonprofit,0.0,HIGH,,,,,,
MIDDLESEX NORTH RESOURCE CENTER INC,PEABODY,MA,Housing/Residential,housing,0.0,HIGH,,,,,,
PARK WAY COMMONS HOUSING DEVELOPMENT FUND COMPANY INC,ROCHESTER,NY,Housing/Residential,housing,0.0,HIGH,,,,,,
HEARTH INC,BOSTON,MA,Housing/Residential,housing,0.0,CRITICAL,,,,,,
HOLY REDEEMER HOSPICE INC,RUNNEMEDE,NJ,Human Services,other_nonprofit,0.0,HIGH,,,,,,
CENTRAL JERSEY COMMUNITY DEVELOPMENT CORPORATION,SOMERSET,NJ,Religious Institution,religious,0.0,HIGH,,,,,,
MERRIMACK HOUSING CORPORATION,CAMBRIDGE,MA,Housing/Residential,housing,0.0,HIGH,,,,,,
PRESBYTERIAN RESIDENTIAL COMMUNITY INC,NEW HARTFORD,NY,Human Services,other_nonprofit,0.0,HIGH,,,,,,
PITMAN MANOR INC,NEPTUNE,NJ,Housing/Residential,housing,0.0,HIGH,,,,,,
MATTAPAN CENTER FOR LIFE INC,WELLESLEY,MA,Housing/Residential,housing,0.0,HIGH,,,,,,
MORELAND AFFORDABLE HOUSING CORPORATION,DORCHESTER,MA,Housing/Residential,housing,0.0,HIGH,,,,,,
LIN-MID CORPORATION,LINCROFT,NJ,Housing/Residential,housing,0.0,HIGH,,,,,,
LUTHERAN SOCIAL MINISTRIES AT CRANES MILL INC,BURLINGTON,NJ,Human Services,other_nonprofit,0.0,MEDIUM,,,,,,
NEW JERUSALEM TEMPLE OF THE APOSTOLIC FAITH INC,CHARLOTTE,NC,Religious Institution,religious,0.0,HIGH,,,,,,
CDC PROPERTIES INC,SOMERSET,NJ,Housing/Residential,housing,0.0,HIGH,,,,,,
SPARTA SOCCER CLUB INC,SPARTA,NJ,Recreation/Camp,camp_ranch,0.0,HIGH,,,,,,
PLEASANT PITTSFIELD INC,SPRINGFIELD,MA,Housing/Residential,housing,0.0,HIGH,,,,,,
URBAN LIFESOURCE CONNECTION,CLIFTON,NJ,Religious Institution,religious,0.0,HIGH,,,,,,
BRYAN POPIN MINISTRIES INC,ARRINGTON,TN,Religious Institution,religious,0.0,HIGH,,,,,,
HAVEN BEAT THE STREET INC,DOROTHY,NJ,Housing/Residential,housing,0.0,MEDIUM,,,,,,
DANIEL J SCHWINN FOUNDATION,MELBOURNE BCH,FL,Other Nonprofit,other_nonprofit,0.0,MEDIUM,,,,,,
SENIOR HOUSING CORPORATION III,COLLINGSWOOD,NJ,Housing/Residential,housing,0.0,HIGH,,,,,,
LIVINGSTON SOCCER CLUB INC,LIVINGSTON,NJ,Recreation/Camp,camp_ranch,0.0,HIGH,,,,,,
CAMPBELL FAMILY FOUNDATION INC,N BRUNSWICK,NJ,Other Nonprofit,camp_ranch,0.0,HIGH,,,,,,
QUINN FAMILY FOUNDATION INC,SANTA BARBARA,CA,Other Nonprofit,other_nonprofit,0.0,MEDIUM,,,,,,
CENTRASTATE ASSISTED LIVING INC,FREEHOLD,NJ,Human Services,other_nonprofit,0.0,MEDIUM,,,,,,
KOLEL ZICHRON AVROHOM INC,LAKEWOOD,NJ,Religious Institution,religious,0.0,HIGH,,,,,,
FOOD AND JESUS NOW INC,PATERSON,NJ,Religious Institution,religious,0.0,MEDIUM,,,,,,
NUTLEY EPISCOPAL SENIOR HOUSING INC,NUTLEY,NJ,Housing/Residential,housing,0.0,HIGH,,,,,,
SOUTH JERSEY BOYS LACROSSE INC,MARLTON,NJ,Recreation/Camp,camp_ranch,0.0,HIGH,,,,,,
BAYONNE COMMUNITY ACTION PROJECT INC,BAYONNE,NJ,Housing/Residential,housing,0.0,HIGH,,,,,,
CAMP EMZEE INC,LAKEWOOD,NJ,Educational Institution,camp_ranch,0.0,HIGH,,,,,,
IGLESIA BAUTISTA EBENEZER,PERTH AMBOY,NJ,Religious Institution,religious,0.0,HIGH,,,,,,
LOGAN SOCCER CLUB INC,SWEDESBORO,NJ,Recreation/Camp,camp_ranch,0.0,HIGH,,,,,,
JFM NETWORK INC,CLIFTON,NJ,Religious Institution,religious,0.0,MEDIUM,,,,,,
MOORESTOWN QUAKES HOCKEY CLUB INC,MOORESTOWN,NJ,Recreation/Camp,camp_ranch,0.0,HIGH,,,,,,
MOUNT OLIVE HIGH SCHOOL ICE HOCKEY BOOSTER CLUB,FLANDERS,NJ,Recreation/Camp,camp_ranch,0.0,HIGH,,,,,,
PEACE HOUSE INC,NEWARK,NJ,Human Services,other_nonprofit,0.0,HIGH,,,,,,
DAYTOP PREPARATORY SCHOOL,MENDHAM,NJ,Educational Institution,educational,0.0,HIGH,,,,,,
CLARKSTON YOUTH BASEBALL ORGANIZATION,CLARKSTON,MI,Recreation/Camp,camp_ranch,0.0,HIGH,,,,,,
ISRAELI SCHOOL OF LEXINGTON INC,LEXINGTON,MA,Educational Institution,educational,0.0,HIGH,,,,,,
KILLER BEE SOFTBALL INC,MESA,AZ,Recreation/Camp,camp_ranch,0.0,HIGH,,,,,,
GRAND AVENUE ECDC HOUSING INC,ORLANDO,FL,Housing/Residential,housing,0.0,HIGH,,,,,,
FULL GOSPEL LIVING WORD MINISTRIES INTERNATIONAL,PHILADELPHIA,PA,Religious Institution,religious,0.0,HIGH,,,,,,
S M C L FOUNDATION & ASSOCIATES INC,NEW ORLEANS,LA,Recreation/Camp,camp_ranch,0.0,HIGH,,,,,,
WAYNEDALE II APARTMENTS INC,FORT WAYNE,IN,Housing/Residential,housing,0.0,HIGH,,,,,,
BAY BRANCH FOUNDATION,BOCA RATON,FL,Other Nonprofit,camp_ranch,0.0,MEDIUM,,,,,,
CRESSKILL ALPINE BASEBALL LEAGUE INC,CRESSKILL,NJ,Recreation/Camp,camp_ranch,0.0,HIGH,,,,,,
CRIPPLED CHILDREN CAMP ASSN INC,SAINT LOUIS,MO,Other Nonprofit,camp_ranch,0.0,HIGH,,,,,,
LEONARD D HUBBARD ONONDAGA NATION SCHOLARSHIP TRUST,ITHACA,NY,Other Nonprofit,other_nonprofit,0.0,HIGH,,,,,,
EVANGELICAL MANOR,WARMINSTER,PA,Human Services,other_nonprofit,0.0,HIGH,,,,,,
ROXBOROUGH HOME FOR WOMEN,PHILADELPHIA,PA,Housing/Residential,housing,0.0,MEDIUM,,,,,,
PARISH CHURCH OF STELLA MARIS TRUST,SAINT LOUIS,MO,Educational Institution,educational,0.0,HIGH,,,,,,
SPIRITRUST LUTHERAN,YORK,PA,Human Services,other_nonprofit,0.0,HIGH,,,,,,
PHILADELPHIA FRATERNAL ORDER OF POLICE LODGE 5 HOME ASSOCIATION,PHILADELPHIA,PA,Other Nonprofit,other_nonprofit,0.0,HIGH,,,,,,
ADVANCED LIVING INC,LANSDALE,PA,Housing/Residential,housing,0.0,HIGH,,,,,,
W FORREY CHAR TR FBO EBF MEM FUND,PITTSBURGH,PA,Religious Institution,religious,0.0,HIGH,,,,,,
HENDORN INC COLE MANOR,PITTSBURGH,PA,Human Services,other_nonprofit,0.0,HIGH,,,,,,
SIMPSON-FLETCHER CONESTOGA COMMUNITY CORPORATION,PHILADELPHIA,PA,Housing/Residential,housing,0.0,HIGH,,,,,,
LEON POOL WILD LIFE SANCTUARY TRUST FUND,SAINT LOUIS,MO,Animal/Wildlife,other_nonprofit,0.0,HIGH,,,,,,
TEL HAI NURSING CENTER INC,HONEY BROOK,PA,Human Services,other_nonprofit,0.0,MEDIUM,,,,,,
MARTINS RUN,WARMINSTER,PA,Human Services,other_nonprofit,0.0,HIGH,,,,,,
DOCK MANOR INC,LANSDALE,PA,Housing/Residential,housing,0.0,HIGH,,,,,,
WEST OAK LANE COMMUNITY DEVELOPMENT CORP,PHILADELPHIA,PA,Housing/Residential,housing,0.0,HIGH,,,,,,
WISSAHICKON HOSPICE OF UPHS,PHILADELPHIA,PA,Human Services,other_nonprofit,0.0,HIGH,,,,,,
MINISTRY TO MISSIONARIES INC,BERWICK,PA,Religious Institution,religious,0.0,HIGH,,,,,,
INTERNATIONAL INSTITUTE OF ISLAMIC THOUGHT,HERNDON,VA,Educational Institution,educational,0.0,HIGH,,,,,,
SEACOAST HEALTH SYSTEMS INC,OCALA,FL,Human Services,other_nonprofit,0.0,HIGH,,,,,,
PHILADELPHIA TENNIS CLUB,PHILADELPHIA,PA,Recreation/Camp,camp_ranch,0.0,MEDIUM,,,,,,
BRETHREN SERVICES INC,LITITZ,PA,Housing/Residential,housing,0.0,MEDIUM,,,,,,
RESIDENTIAL OPTIONS II INC,NORRISTOWN,PA,Human Services,other_nonprofit,0.0,CRITICAL,,,,,,
GRACE COURT INC,LAFAYETTE HL,PA,Housing/Residential,housing,0.0,MEDIUM,,,,,,
NORTHEAST PHILADELPHIA SWIM COACHES ASSOCIATION,PHILADELPHIA,PA,Recreation/Camp,camp_ranch,0.0,MEDIUM,,,,,,
UPPER PERKIOMEN MANOR,RED HILL,PA,Housing/Residential,housing,0.0,HIGH,,,,,,
CATHOLIC HOUSING CORPORATION OF BETHLEHEM,BETHLEHEM,PA,Housing/Residential,housing,0.0,HIGH,,,,,,
SENATORS LEGION,PHILADELPHIA,PA,Recreation/Camp,camp_ranch,0.0,HIGH,,,,,,
PENN APARTMENTS CORPORATION,YORK,PA,Housing/Residential,housing,0.0,HIGH,,,,,,
EQUALITY FORUM INC,SARASOTA,FL,Recreation/Camp,camp_ranch,0.0,HIGH,,,,,,
SORYARANGSEY BUDDHIST TEMPLE INC,PHILADELPHIA,PA,Religious Institution,religious,0.0,HIGH,,,,,,
COLUMBUS PROPERTY MANAGEMENT & DEVELOPMENT INC,PHILADELPHIA,PA,Housing/Residential,housing,0.0,HIGH,,,,,,
STUDENT LIFE CENTER INC,SELLERSVILLE,PA,Religious Institution,religious,0.0,CRITICAL,,,,,,
GARNET VALLEY ICE HOCKEY CLUB INC,GARNET VALLEY,PA,Recreation/Camp,camp_ranch,0.0,HIGH,,,,,,
HARRISON HOUSE PERSONAL CARE HOME,SCRANTON,PA,Human Services,other_nonprofit,0.0,MEDIUM,,,,,,
MONTGOMERY TOWNSHIP BASEBALL AND SOFTBALL ASSOCIATION,MONTGOMERYVLE,PA,Youth Development,other_nonprofit,0.0,HIGH,,,,,,
OLD SWEDES HOUSING CORPORATION,PHOENIXVILLE,PA,Housing/Residential,housing,0.0,MEDIUM,,,,,,
MAPLE VILLAGE,WARMINSTER,PA,Human Services,other_nonprofit,0.0,HIGH,,,,,,
POCONO MOUNTAINS INDUSTRIES INC,STROUDSBURG,PA,Other Nonprofit,other_nonprofit,0.0,HIGH,,,,,,
PHOEBE HOUSING INC,ALLENTOWN,PA,Housing/Residential,housing,0.0,MEDIUM,,,,,,
THE SALVATION ARMY PHILADELPHIA BOOTH MANOR INC,PHILADELPHIA,PA,Housing/Residential,housing,0.0,CRITICAL,,,,,,
HUMANGOOD EAST,LAFAYETTE HL,PA,Housing/Residential,housing,0.0,MEDIUM,,,,,,
NEW BEGINNING INTL TRAINING CENTER,EPHRATA,PA,Religious Institution,religious,0.0,HIGH,,,,,,
JOE HAND BOXING GYM,FEASTERVILLE,PA,Recreation/Camp,camp_ranch,0.0,HIGH,,,,,,
CHAMBERSBURG HOUSING INC,YORK,PA,Housing/Residential,housing,0.0,HIGH,,,,,,
FOUNTAINVILLE PROJECT INC,WARMINSTER,PA,Housing/Residential,housing,0.0,CRITICAL,,,,,,
THE SALVATION ARMY IVY RESIDENCE INC,PHILADELPHIA,PA,Human Services,other_nonprofit,0.0,HIGH,,,,,,
ALLIED SERVICES PERSONAL CARE INC,CLARKS SUMMIT,PA,Housing/Residential,housing,0.0,HIGH,,,,,,
ALVERNO APARTMENTS INC,PITTSBURGH,PA,Housing/Residential,housing,0.0,HIGH,,,,,,
NORRIS SQUARE SENIOR HOUSING INC,PHILADELPHIA,PA,Human Services,other_nonprofit,0.0,MEDIUM,,,,,,
COMMUNITY RENAISSANCE ALLIANCE INC,PHILADELPHIA,PA,Housing/Residential,housing,0.0,MEDIUM,,,,,,
MISSION FOR EDUCATING CHILDREN WITH AUTISM,CHESTER SPRGS,PA,Educational Institution,educational,0.0,HIGH,,,,,,
SIMPSON MEADOWS,BALA CYNWYD,PA,Human Services,other_nonprofit,0.0,HIGH,,,,,,
RICHIE ASHBURN FOUNDATION,BLUE BELL,PA,Recreation/Camp,camp_ranch,0.0,HIGH,,,,,,
APPLETREE HOUSING INC,PHILADELPHIA,PA,Housing/Residential,housing,0.0,HIGH,,,,,,
INSTITUTE FOR THE ECONOMIC DEVELOPMENT OF CHILDREN,PHILADELPHIA,PA,Youth Development,other_nonprofit,0.0,CRITICAL,,,,,,
REACH INDIA INTERNATIONAL,NORCROSS,GA,Religious Institution,religious,0.0,HIGH,,,,,,
GOSPEL FRIENDSHIPS INC,HATFIELD,PA,Religious Institution,religious,0.0,HIGH,,,,,,
EASTWICK II SECTION 811 HOUSING CORPORATION,PHILADELPHIA,PA,Housing/Residential,housing,0.0,HIGH,,,,,,
URBAN YOUTH RACING SCHOOL INC,PHILADELPHIA,PA,Educational Institution,educational,0.0,MEDIUM,,,,,,
AVENUE OF THE ARTS PRESBYTERIAN-PSC APARTMENTS INC,LAFAYETTE HL,PA,Housing/Residential,housing,0.0,HIGH,,,,,,
DESALES SERVICE WORKS INC,WILMINGTON,DE,Religious Institution,religious,0.0,HIGH,,,,,,
HEART TO HAND MINISTRIES INC,DANVILLE,PA,Religious Institution,religious,0.0,HIGH,,,,,,
CHURCH OF THE OVERCOMER INC,TRAINER,PA,Religious Institution,religious,0.0,MEDIUM,,,,,,
CLARKE PENNSYLVANIA INC,PHILADELPHIA,PA,Educational Institution,educational,0.0,HIGH,,,,,,
BERK AREA YOUTH RECREATION INCORPORATED,SINKING SPG,PA,Youth Development,camp_ranch,0.0,HIGH,,,,,,
GOOD SHEPHERD HOUSING DEVELOPMENT CORPORATION,ALLENTOWN,PA,Housing/Residential,housing,0.0,HIGH,,,,,,
SYLVAN RETREAT APARTMENTS INC,LANCASTER,PA,Housing/Residential,camp_ranch,0.0,HIGH,,,,,,
SIMPSON MID-TOWN INC,BALA CYNWYD,PA,Recreation/Camp,camp_ranch,0.0,HIGH,,,,,,
KENNEDY COURT CORP,N CAMBRIA,PA,Human Services,other_nonprofit,0.0,HIGH,,,,,,
DEFOREST P WILLARD U-DEED RES TR,PITTSBURGH,PA,Other Nonprofit,other_nonprofit,0.0,HIGH,,,,,,
E METZGER TRUST UW 1513091948 FBO YMCA,SAINT LOUIS,MO,Other Nonprofit,camp_ranch,0.0,HIGH,,,,,,
STEPHEN SMITH TOWERS APARTMENTS FOR THE ELDERLY INC,PHILADELPHIA,PA,Housing/Residential,housing,0.0,HIGH,,,,,,
GRAND OLD GOSPEL FELLOWSHIP INC,LANSDALE,PA,Religious Institution,religious,0.0,HIGH,,,,,,
RESEARCH FOR BETTER SCHOOLS INC,PHILADELPHIA,PA,Educational Institution,educational,0.0,HIGH,,,,,,
WASHINGTON TOWNSHIP LODGE 2138 LOYAL ORDER OF MOOSE,INDIANAPOLIS,IN,Other Nonprofit,other_nonprofit,0.0,HIGH,,,,,,
LEON JAWORSKI FOUNDATION,HOUSTON,TX,Educational Institution,educational,0.0,HIGH,,,,,,
CENTRAL ARIZONA MOUNTAIN RESCUE ASSOCIATION,PHOENIX,AZ,Other Nonprofit,other_nonprofit,0.0,HIGH,,,,,,
73RD & DOBSON HOUSING CORP,CHICAGO,IL,Housing/Residential,housing,0.0,HIGH,,,,,,
CLARK COUNTY AGRICULTURAL SOCIETY,UNITY,WI,Agriculture/Farm,arts_culture,0.0,MEDIUM,,,,,,
PRESBYTERIAN MANORS INC,WICHITA,KS,Human Services,other_nonprofit,0.0,HIGH,,,,,,
FLEET RESERVE ASSOCIATION BRANCH 261,LEMOORE,CA,Other Nonprofit,camp_ranch,0.0,MEDIUM,,,,,,
HILLSBOROUGH GARDEN CLUB TRUST,BURLINGAME,CA,Environmental/Conservation,other_nonprofit,0.0,HIGH,,,,,,
FOREST HILLS PROPERTY OWNERS ASSOCIATION OF BRUNSWICK OHIO,STRONGSVILLE,OH,Other Nonprofit,other_nonprofit,0.0,HIGH,,,,,,
ROME YOUTH HOCKEY ASSOCIATION INC,ROME,NY,Recreation/Camp,camp_ranch,0.0,MEDIUM,,,,,,
"BRIDGE OF WESTBOROUGH,INC",WORCESTER,MA,Human Services,other_nonprofit,0.0,HIGH,,,,,,
TROUT UNLIMITED,CARLISLE,PA,Animal/Wildlife,other_nonprofit,0.0,HIGH,,,,,,
LITTLE LEAGUE BASEBALL INC,RCH CUCAMONGA,CA,Youth Development,other_nonprofit,0.0,MEDIUM,,,,,,
MOUNTAIN AREA FAIR ASSOCIATION,FARMINGTON,PA,Recreation/Camp,camp_ranch,0.0,HIGH,,,,,,
TRUMPETER SWAN SOCIETY,PLYMOUTH,MN,Animal/Wildlife,other_nonprofit,0.0,MEDIUM,,,,,,
CHRISTIAN MISSION TO YOUTH OF NEW MEXICO INC,PERALTA,NM,Other Nonprofit,other_nonprofit,0.0,HIGH,,,,,,
MORTON COUNTY FAIR ASSOCIATION,NEW SALEM,ND,Recreation/Camp,camp_ranch,0.0,HIGH,,,,,,
PONDEROSA APARTMENTS INC,SPEARFISH,SD,Housing/Residential,housing,0.0,MEDIUM,,,,,,
CHRISTIAN EDUCATION INCORPORATED,ANTIOCH,TN,Educational Institution,educational,0.0,MEDIUM,,,,,,
WILCOX LANE SENIOR CITIZENS HOUSING CO INC,ROCHESTER,NY,Housing/Residential,housing,0.0,HIGH,,,,,,
CAPE ANN YOUTH HOCKEY ASSOCIATION INC,GLOUCESTER,MA,Recreation/Camp,camp_ranch,0.0,HIGH,,,,,,
CHRISTIAN COMMUNITY DEVELOPMENT CORPORATION,BENICIA,CA,Housing/Residential,housing,0.0,HIGH,,,,,,
INSTITUTE FOR CONTINUING DENTAL EDUCATION OF THE ELEVENTH DISTRICT,JAMAICA,NY,Educational Institution,educational,0.0,HIGH,,,,,,
ENVIRONMENTAL EDUCATION GROUP INC,THOUSAND OAKS,CA,Other Nonprofit,other_nonprofit,0.0,HIGH,,,,,,
EDISON ANGELS INC,EDISON,NJ,Recreation/Camp,camp_ranch,0.0,MEDIUM,,,,,,
SOUTH SHORE SEAHAWKS INC,NORWELL,MA,Recreation/Camp,camp_ranch,0.0,HIGH,,,,,,
WASHINGTON COUNTY YOUTH BASEBALL SOFTBALL INC,BARTLESVILLE,OK,Recreation/Camp,camp_ranch,0.0,HIGH,,,,,,
AMERICAN INSTITUTE FOR CONSERVATION,WASHINGTON,DC,Other Nonprofit,other_nonprofit,0.0,MEDIUM,,,,,,
KANSAS CITY UNITED METHODIST RETIREMENT HOME INC,KANSAS CITY,MO,Human Services,other_nonprofit,0.0,HIGH,,,,,,
PROTESTANT ORPHANAGE FOUNDATION INC,ORLANDO,FL,Educational Institution,educational,0.0,HIGH,,,,,,
P ORDWAY-GENERAL TR UW,DALLAS,TX,Educational Institution,educational,0.0,HIGH,,,,,,
OREGON 4-H FOUNDATION,TANGENT,OR,Youth Development,other_nonprofit,0.0,HIGH,,,,,,
AMERICAN COLLEGE OF MEDICAL QUALITY,WARRENVILLE,IL,Educational Institution,educational,0.0,HIGH,,,,,,
BRADY CAMPAIGN TO PREVENT GUN VIOLENCE,WASHINGTON,DC,Other Nonprofit,camp_ranch,0.0,MEDIUM,,,,,,
WILLIAM JR & DOROTHY ZEHNDER FOUNDATION,FRANKENMUTH,MI,Environmental/Conservation,other_nonprofit,0.0,HIGH,,,,,,
CAPE COD CHILD DEVELOPMENT INC,FOXBOROUGH,MA,Educational Institution,educational,0.0,HIGH,,,,,,
FRIENDSHIP VILLAGE OF WEST COUNTY,CHESTERFIELD,MO,Human Services,other_nonprofit,0.0,HIGH,,,,,,
CONEJO SWIMMING ASSN PARENTS ORGANIZATION,SIMI VALLEY,CA,Recreation/Camp,camp_ranch,0.0,HIGH,,,,,,
TWIN HILLS GIRLS SOFTBALL INC,CHULA VISTA,CA,Recreation/Camp,camp_ranch,0.0,HIGH,,,,,,
CRESTED BUTTE MOUNTAIN THEATRE INC,CRESTED BUTTE,CO,Other Nonprofit,arts_culture,0.0,HIGH,,,,,,
TREZEVANT EPISCOPAL HOME,MEMPHIS,TN,Human Services,other_nonprofit,0.0,HIGH,,,,,,
JOHN KNOX VILLAGE,LEES SUMMIT,MO,Human Services,other_nonprofit,0.0,HIGH,,,,,,
DIMENSIONS MINISTRIES INC,BEDFORD,TX,Religious Institution,religious,0.0,HIGH,,,,,,
